customer_id,signup_date,last_order_date,age,gender,country,membership_tier,total_orders,total_spend,churned
971584600,"September 30, 2025",08/17/2026,57,Female,Canada,Bronze,3,304.43,N
245345764,2025-03-20,26-Jul-2026,50,Male,Germany,Bronze,7,337.16,No
565330773,2024/08/18,2026-03-01,86,Female,US,Bronze,N/A,46.12,TRUE
796040247,12-Dec-2023,2026-07-18,40,femail,United States,Bronze,6,423.75,No
507269721,14-Dec-2023,19.07.2026,43,female,United States,Platinum,45,15213.17,NO
240010396,2022-03-31,2026-06-15,58,Female,United States,Silver,24,1130.4,No
295633821,2023-02-04,09/28/2024,48,Male,United States,Bronze,2,127.75,Yes
108616314,2025-02-13,,34,Female,usa,Bronze,0,0.0,Y
303178776,27.07.2021,2025-10-08,22,Male,United States,brz,1,41.8,yes
774462873,2023/08/28,2026-06-22,29,Female,usa,silver,11,911.79,N
196920696,"October 21, 2023",2026/09/07,45,,USA,silver,31,728.27,No
645764022,12/11/2021,17.08.2026,42,male,USA,SILVER,36,809.42,0
261289851,2025-10-01,,32,Female,india,Bronze,0,0.0,Yes
568297676,2023-01-10,2026-05-03,26,Male,usa,Gold,58,4315.48,No
921411731,2024-06-17,2026/08/01,24,O,Canada,Bronze,5,174.6,No
793601004,2024-02-07,"December 03, 2025",43,M,United Kingdom,,7,312.62,Yes
125290942,2025-09-22,2026-06-19,27,O,United States,bronze,2,24.8,No
137795986,2024-06-24,09-Apr-2025,57,Male,Brazil,Bronze,3,109.45,Yes
507797692,03/13/2024,2026-08-22,22,Unspecified,UK,SILVER,11,458.01,N
994188073,2023-04-08,08/19/2026,40,female,United Kingdom,Platinum,37,6198.67,0
713088227,2026-01-29,N/A,55,Male,USA,brz,5,135.03,No
706893255,04/24/2025,2025-12-04,24,F,United States,brz,6,236.23,Yes
980393539,18-Jul-2025,,43,Female,IN,Bronze,0,0.0,yes
138577396,2022-02-01,2026-06-26,44,Male,united states,Silver,25,"$1,558.21",No
797277268,2022-11-30,,NULL,Male,Australia,Bronze,0,0.0,Yes
841551767,2026-04-10,2026-04-10,55,U,United States,  Bronze ,1,59.41,Yes
119814541,13-Dec-2025,03/01/2026,33,M,United States of America,Bronze,2,89.8,Yes
497594881,12/10/2022,2026-07-20,61,m,United States,Bronze,4,256.6,no
718835807,2024-12-26,25-Apr-2026,47,Male,United States of America,Silver,8,614.47,no
286223959,01/14/2023,08/17/2026,78,,IN,bronze,4,173.67,No
265762923,"June 25, 2025","August 12, 2026",30,Female,United States,Silver,24,1226.02,No
787131738,2026-02-28,,,Male,US,Bronze,0,NULL,Yes
237381721,2024-05-16,2024-05-20,58,Female,United States of America,bronze,3,89.96,Y
490646818,2025-01-17,2026-06-23,27,Male,US,  unassigned ,16,592.94,0
531103710,05/28/2023,2026-08-03,47,male,United States,GLD,54,3252.32,No
644283266,2024-08-11,08/11/2026,45,Female,mexico,silver,11,"$1,307.01",FALSE
557196436,12.12.2024,2026-03-01,25,Male,Brazil,Bronze,4,355.21,YES
393286212,2024-03-23,06-Jul-2026,27,Male ,United Kingdom,Bronze,4,187.35,No
611340840,"February 27, 2021",2026-04-23,59,female,Germany,Gold,76,3152.9,no
737029421,2023-11-23,2026-08-09,33,m,United States,brz,8,352.94,NO
350605362,2024-08-31,2025-11-01,58, Female,CANADA,Bronze,5,372.78,Yes
361819705,2020-02-16,2026-03-01,34,,Germany,Bronze,7,389.27,Yes
673360647,12-Jun-2023,2026/03/01,27,Female,US,bronze,1,$106.20,yes
948379038,2025-10-27,22-Jul-2026,51,U,usa,Bronze,2,118.54,no
608489632,05/10/2021,"September 02, 2026",34,male,USA,PLATINUM,41,"$4,886.96",no
503787852,2020-08-17,08/25/2026,63,prefer not to say,México,SILVER,61,766.88,No
554269768,"January 01, 2022",2026-07-28,62,,Canada,Gold,16,2193.54,N
747229135,2023-06-17,22.08.2026,N/A,Unspecified,USA,Silver,7,935.68,no
875568095,15-Mar-2021,2026-08-12,79,Male,australia,platinum,111,6783.47,no
341285590,06/29/2026,,37,Male,United States,Bronze,0,0.0,Yes
825810396,2024-09-03,2026-09-05,40,Female,India,brz,2,66.59,No
278265249,2023-01-13,2026-07-08,,F,canada,Silver,10,478.24,no
462742120,2023-11-28,04-Aug-2026,29,Male,Germany,Silver,17,681.04,No
181280693,20.02.2021,2026-04-04,48,Male,UK,gold,42,1978.89,0
909487124,"August 01, 2022",2026-03-11,57,Male,United States,GLD,37,2472.0,NO
465267586,20.04.2025,09/05/2026,32,Male,US,  Silver ,17,902.12,no
215289563,2021-10-30,2026-08-05,41,MALE,India,Silver,21,677.05,No
914529224,2023-07-31,2026-06-06,49,male,United States,slv,32,1544.28,No
427296687,2022-09-06,2026-08-18,41,F,USA,Platinum,65,8220.91,N
506439778,07/07/2022,01-Mar-2026,38,Female,Germany,BRONZE,6,285.06,Yes
970639797,2022-06-04,2026-03-01,58,MALE,United States,BRONZE,4,318.2,Yes
401372398,2020-04-23,2026-08-26,65,,Canada,NULL,36,"$1,777.29",No
703755168,10/10/2024,2026-07-02,33,Female,US,Gold,19,2468.43,No
835386493,07/13/2024,2026-07-20,30,M,Deutschland,Bronze,10,384.06,FALSE
996064820,02-Sep-2025,2026-08-01,74,Female,DE,BRONZE,3,175.65,N
476422107,2022-05-25,2026-07-26,59,Male,United States,Bronze,6,266.36,No
292309291,2021-08-16,2026-09-03,27,m,USA,silver,-13,1158.39,no
700247551,06.12.2019,2026-06-24,47,Male,India,Gold,37,3982.24,No
770558160,18.05.2021,2026-08-29,25,MALE,England,Gold,-999,1416.2,No
200359517,10/29/2023,2026-09-01,27,Male,India,Silver,18,855.61,No
453868178,2024-07-06,2026-08-03,39,Male,US,silver,13,699.07,NO
783585819,2023-09-02,2026-08-25,75,Male,united states,Bronze,15,571.59,N
129653249,2024-10-07,,42,MALE,Brazil,Bronze,0,0.0,Y
872194439,2023-07-30,2026-08-23,30,F,Canada,Gold,54,3081.59,No
776752593,2022-07-08,,35,Male,United States of America,bronze,0,0.0,1
402063790,2025-04-27,,31,Female,United States,Bronze,0,0.0,Yes
553498258,16-Jul-2021,2026-08-26,57,M,United States,Gold,19,1680.46,No
767026238,2025-06-06,2026/07/24,34,Female,USA,Silver,15,642.31,NO
643585242,2023-02-16,2026-08-31,37,female,USA,Bronze,7,240.02,N
680595050,2023-07-03,2026-03-26,72,Male ,USA,Silver,20,$662.44,no
451081393,09/10/2024,2026/06/28,NULL,FEMALE,United States,  Gold ,27,2627.03 USD,0
701671398,2020-03-14,25-Aug-2026,53,FEMALE,United States,Platinum,171,19828.94,0
336641447,2024/07/16,2025-08-14,69,Female,United States,Bronze,10,301.46,Yes
557836185,2023-10-24,08/14/2026,29,Male,UK,,20,621.65,No
166237175,2023-11-16,2026-09-02,43,Female,India,Platinum,65,7749.84,No
660199871,01/14/2024,2026-08-17,55,M,India,Gold,17,3359.41,no
700768050,2026-03-28,,36,Female,US,BRONZE,0,0.0,Yes
359003453,2023-10-16,"August 16, 2026",20,M,US,Silver,39,1582.74,FALSE
384062983,2026-01-21,2026-08-04,51,Female,UK,Bronze,1,85.28,NO
785613773,2025-04-11,2026-08-27,43,MALE,US,Silver,9,835.34,No
295907504,02/22/2020,2026-07-04,46,m,UK,Silver,18,813.52,No
259042187,06/19/2024,07/28/2026,37,,Canada,Bronze,8,339.3,0
143848395,2025-07-17,2026-03-01,-,F,IN,Bronze,1,77.23,Yes
536385790,2024-07-25,2026-09-01,67,F,US,slv,13,1148.44,No
942486072,2024-04-17,2026/08/25,37,female,UK,Silver,13,1996.76,N
553416859,2023/01/18,2026-03-01,65,Female,AU,Bronze,2,$44.48,Yes
162807078,08/06/2024,2026-08-29,29,Unspecified,USA,Bronze,4,184.3,0
590180534,03-Oct-2023,2026-08-15,74,Male,United States,Gold,19,1935.39,No
428772944,2022-10-08,2026-07-23,60,Male,Canada,Gold,29,3607.23,no
876676945,2025-01-16,2026-03-01,26,F,CA,  Silver ,14,722.7,Yes
325547952,2023/10/28,2026-05-16,39,Male,BR,Silver,52,1401.15,No
854796492,2022-12-18,2026-06-22,32,F,CANADA,Silver,16,$701.03,No
273151686,2020-06-06,07/17/2026,52,Female,USA,Platinum,53,7606.2,No
220550768,2026-05-02,05/02/2026,49,,India,Bronze,-2,,yes
899853070,06/19/2025,2026/06/24,35,MALE,U.S.A.,bronze,3,528.54,No
703216515,2022-07-19,11.05.2026,46,Female,Canada,silver,41,840.79,No
911032170,10-Jan-2024,2026-08-10,32,MALE,United States,Silver,20,676.45,0
344002791,05/01/2021,2026-07-24,36,unspecified,US,Gold,55,2687.76,no
503063818,2024-01-18,08/19/2026,51,Female,India,Bronze,8,287.45,No
654301370,04/19/2023,06/13/2026,37,F,USA,Silver,55,1251.44,No
580444705,10/09/2025,2025-10-09,49,Unspecified,Germany,Bronze,1,56.25,TRUE
646429039,03/29/2025,2026-08-13,44,Male,U.S.A.,Bronze,3,93.59,No
143452242,2023/01/23,05/27/2026,75,Female,united states,Silver,20,931.05,0
201477331,15-Nov-2025,,37,,UK,Bronze,0,0.0,yes
893066449,2026-05-29,2026-05-29,49,Male,United States,Bronze,2,103.01,Yes
666082513,2025-06-18,,58,,india,Bronze,0,0.0,Y
875800875,2019-10-08,,?,Male,United States,GOLD,30,2346.41,no
624266289,,08/03/2026,32,Male,unknown,Silver,25,1141.03,no
449422767,04/02/2026,2026-04-02,70,other,,Bronze,4,142.08,Yes
390013138,27.02.2024,2026-08-12,42,Male,England,silver,27,926.43,No
356698154,14-Aug-2022,2026-08-25,48,Male,U.K.,Gold,14,2178.43,N
628468750,2024-11-08,2026-08-20,23,Male,United States,Silver,10,983.41,0
503635203,10.07.2024,11/29/2025,25,female,CANADA,Bronze,4,248.45,Yes
615902734,2025-09-05,2026-06-21,37,Male,United States,SILVER,7,632.36,no
672628865,23-May-2021,2026-09-03,35,Male,United States,Silver,40,1756.06,N
270859169,2019-11-16,2023-02-25,40,Female,australia,Bronze,5,129.13,Y
491851677,2022-03-31,2026-03-01,52,M,,Bronze,8,349.55,Yes
113766420,"April 30, 2025",08/30/2026,55,Female,United States,Silver,12,911.57,NO
882445834,,2026-08-06,34,female,United States,Bronze,7,$311.11,No
391032636,2024-09-30,,32,female,Mexico,Bronze,6,616.04,Yes
185265019,2025-04-01,2025-07-05,53,F,CA,Bronze,1,95.37,Yes
761383841,2020/08/17,07/15/2026,72,Female,DE,Bronze,15,383.58,No
447997262,2022-02-15,01-Mar-2026,57,Male,India,Bronze,1,143.76,1
762727824,2023-10-03,07/19/2026,32,N/A,U.S.A.,Bronze,3,246.0,No
252689810,05/08/2025,2025-10-14,56, Female,Canada,Bronze,none,222.75,Y
449426271,19.08.2022,23.08.2026,41,Female,Germany,Bronze,7,367.85,No
410350009,2023-02-12,,33,Male,UK,bronze,7,333.52,No
482277777,2024-04-14,2025-03-25,38,M,Canada,Bronze,3,149.99,Y
876914034,2026-05-07,not available,77,M,Great Britain,Bronze,3,135.35,1
824178849,2024-02-22,08/13/2026,30,Female,Brazil,Silver,31,766.44,No
307292668,2026-07-05,,32,M,Germany,Bronze,0,0.0,yes
502827159,"December 19, 2020",2026-08-07,41,F,United Kingdom,Silver,48,1669.07,No
791921693,2023-12-24,2026/06/07,28,femail,united states,Silver,28,1310.25,No
283317258,2022-04-08,08/01/2026,74,Female,USA,GLD,54,1668.23,No
751406146,2024-02-09,2026-07-16,79,Male ,Brazil,Silver,38,1114.9,0
130836820,2021-10-30,2026-08-12,60,Male,United States of America,Bronze,24,538.21,No
290946765,29-Sep-2020,2026-07-13,37,MALE,USA,Gold,32,3402.26,no
424525465,2022-07-03,12-Aug-2026,30,Female,United States,Bronze,6,304.81,No
469536625,"June 11, 2020",2026-09-03,49,female,Germany,Silver,27,1197.32,0
662855171,"December 05, 2022",09-Jul-2026,65,Male,United Kingdom,Bronze,2,46.41,No
700645772,2025-10-13,,33,femail,United States,Bronze,0,0.0,Y
302095718,2023-11-25,"August 17, 2026",NULL,Female,United Kingdom,SILVER,8,$626.42,NO
324021944,12/26/2020,2026-07-23,36,Male,U.S.A.,Gold,78,2591.68,No
675238693,12.12.2024,,51,female,USA,bronze,0,0.0,TRUE
590660443,2023-01-25,,27,,Canada,bronze,0,0.0,Yes
696859467,2020-03-22,2026-08-17,48,Male,USA,Silver,72,2260.36,No
688119404,23-Nov-2021,"August 18, 2026",38,Female,Germany,gold,19,2438.01,No
669962322,2023-01-07,16-Mar-2025,45,m,United States of America,Bronze,1,26.5,Yes
898198145,2025-04-03,07/14/2026,45,M,CANADA,Bronze,6,,No
204198897,31.05.2026,2026-05-31,34,Female,USA,Bronze,1,38.78,Yes
239218659,06/27/2025,2026/08/09,23,FEMALE,US,BRONZE,13,371.07,No
263498372,29.04.2025,08-Jun-2025,55,Male,USA,bronze,5,146.96 USD,Y
452666803,2022-10-18,2026-06-28,40,Female,United States of America,GLD,21,1816.97,No
225485725,09.12.2023,2026-07-31,72,Male,United States,bronze,6,64.37,No
426924373,02-Dec-2020,2026-06-15,22,MALE,United States,Silver,15,1290.56,N
916344977,2024-03-31,2026-08-23,48,Male,USA,Bronze,9,228.63,No
636171954,12/09/2025,07/10/2026,37,Male,United States,Silver,3,603.38,No
926660807,13-Aug-2025,07/04/2026,39,M,brazil,Silver,8,741.33,No
153771907,01-Mar-2023,"August 17, 2026",39,Female,United States,Bronze,6,424.96,No
553602095,2022/08/30,2026-08-16,36,Male ,Germany,SILVER,4,761.89,0
960049423,21-May-2022,28-Jul-2026,27,m,MX,gold,49,3299.86,no
730299406,2023-11-03,NULL,40,Female,U.S.A.,Silver,7,803.7,N
758097721,2025-03-21,18.04.2026,69,female,United States,Bronze,3,$90.81,No
740255199,2024/04/16,2026/05/26,41,O,NULL,Silver,7,590.3,No
346648547,2025-04-12,07/30/2026,34,male,AU,bronze,4,516.95,No
473904577,28-Feb-2024,2026-05-09,41,Male,N/A,Gold,18,1600.43,No
841128091,2025-10-31,2026-09-04,51,Other,Brazil,unassigned,11,1098.85,N/A
627030336,05/23/2023,2026-08-27,22,male,US,Silver,,1512.86,No
796332511,2020-12-21,2026-08-14,38,Male,MX,  Silver ,20,1622.55 USD,N
209118488,2025-04-01,2026-08-15,32,male,UK,Silver,15,810.96,No
481178403,01/21/2020,29-Aug-2026,38,,CA,Bronze,15,414.27,No
398490386,2025-06-19,2025-06-19,32,Male,Canada,Bronze,5,343.45,yes
834847386,2023-08-05,07/20/2026,69,Male,USA,Silver,16,752.93,no
158927588,2023-01-02,2025-12-31,42,prefer not to say,Canada,SILVER,18,1246.67,Y
339654358,10/10/2023,2026-07-18,52,Unspecified,US,Bronze,26,557.84,0
506713868,2023-05-13,,42,M,USA,Bronze,0,$0.00,Yes
803887391,2024/02/20,"December 01, 2025",23,non-binary,Germany,Bronze,2,,Yes
653394125,2022-02-06,2026-08-15,41,Male,Australia,Silver,24,922.05,FALSE
889175835,10/21/2022,17.07.2026,34,female,Germany,bronze,2,$68.24,No
897975787,02/22/2023,2025-11-25,58,Male,usa,Silver,19,"$1,105.66",Y
955813971,2026-01-02,2026/01/02,34,female,BR,Bronze,4,129.16,Yes
854839997,2021-11-13,2026-06-24,49,Female,Canada,gold,103,3257.07,No
158026839,2024-11-26,,21,F,England,BRONZE,0,0.0,YES
449639035,10/22/2022,07/03/2026,61,m,IN,bronze,13,$468.42,No
658861735,2022/04/01,08/09/2026,67,Male,United States,Silver,19,1236.42,0
834833426,2022-02-22,2026-07-30,N/A,,India,gold,39,2336.49,no
264699415,14-Oct-2024,"July 18, 2026",22,Female,USA,Gold,22,2333.79,N
252669198,07/10/2024,2025-07-05,56,F,United States,Bronze,7,451.43,Yes
735545932,04.03.2026,03/04/2026,,Female,England,Bronze,1,16.74,yes
219094333,2024-08-09,2026-07-30,68,Female,United States,unassigned,21,1584.89,No
612544858,07/01/2023,04/23/2026,84,Male,usa,Bronze,6,387.97 USD,No
247676913,2021-10-24,"August 05, 2026",39,Male,USA,  platinum ,83,5090.55,No
305162787,03/01/2025,02/14/2026,45,Male,United States of America,bronze,1,103.83,yes
378885329,2025-05-14,2026-08-12,22,,U.S.A.,Bronze,9,302.47,NO
555240052,04-Jan-2021,2023-08-26,29,M,Canada,Bronze,14,443.55,Y
591014263,04/19/2022,,,Female,United States,Silver,11,866.56,N
423998998,2026-02-05,05-Feb-2026,,Male,Canada,Bronze,5,124.68,Y
382834286,09/13/2022,2026-05-31,44,Male,India,Silver,18,-,no
733548880,2025-05-11,,61,Male,Canada,brz,0,0.0,Yes
626218238,04.11.2023,2026-08-25,64,unspecified,US,Silver,17,1196.17,No
364229708,2024/02/25,N/A,40,Female,United States,Silver,8,1341.95,No
933465401,2022/03/15,2026-07-24,29,female,India,Gold,61,3153.78,no
177716744,2021-10-02,2026-06-02,66,Male,Canada,silver,19,662.65,NO
835128555,2025-03-24,03/01/2026,45,Male,usa,Silver,10,1049.22,1
547549558,2022-01-02,2026-07-27,51,M,USA,Gold,42,3694.57,No
360550364,2025-11-25,2026-09-01,34,Male,DE,Bronze,5,214.68,No
577810518,2022-12-26,07/20/2026,48,Male,United States,SILVER,7,$863.87,No
316071987,2021-12-08,2026-07-15,60,F,united states,Bronze,3,110.61,No
931116395,2023-01-07,,44,Male,Canada,Silver,12,947.74,1
943895880,2024-10-08,03/30/2025,59,M,IN,Bronze,1,56.02,Yes
765885354,2024-05-09,2026-05-06,22,Female,US,brz,9,399.44,No
171724767,2024-04-05,2026-08-11,58,M,Australia,Silver,,2258.55,No
494035603,2024-01-16,"June 25, 2026",47,Male,US,Bronze,4,$320.25,No
539714153,08/20/2023,2026-08-12,36,Male,United Kingdom,Silver,11,1564.54,No
732250367,2022-01-12,2026/04/19,?,female,United States,silver,11,624.25,No
459642420,08/29/2024,2026-09-01,40,Male,MX,bronze,6,126.27,no
900704668,12/25/2023,2026-08-30,21,Male,Germany,Silver,11,936.61 USD,No
844451980,20-Jun-2024,2026-08-25,31,other,United States,Bronze,29,$506.77,No
349494465,08/27/2022,2026-08-29,48,Male,United States,SILVER,26,985.09,no
186141286,2023-07-17,2026-07-15,30,Unspecified,United States,Bronze,N/A,334.11,N
969936789,2024-08-25,16-Aug-2026,26,U,United States,Silver,9,673.33,No
813519399,2021/02/06,"June 26, 2026",50,Female,US,  Silver ,8,519.97,0
760846840,2024-09-09,23-Jul-2025,30,Male,Canada,Bronze,2,-79.98,Y
640925180,2024/04/02,2026-08-11,38,Female,Canada,Bronze,1,44.29,No
366088058,,2026-08-18,25,Female,United States,Silver,15,1094.17,No
388081348,2025-02-24,2026-03-01,47,M,India,Bronze,3,124.0,Yes
409767346,2022-10-10,2026-08-28,44,U,United Kingdom,silver,47,2164.47,No
599538226,2023-01-29,N/A,46,F,AU,SILVER,35,1771.64,N
487262492,2024-07-25,2026/07/02,36,male,United States,Bronze,5,247.99,FALSE
305350136,03/11/2020,2026-07-07,24, Female,India,gold,28,2580.25,No
282050798,2025-03-22,,68,f,Canada,Bronze,0,0.0,1
525162960,2023-02-19,"August 24, 2026",35,Female,United States of America,Silver,22,1129.6,No
116422269,2023-09-23,2026-07-20,54,female,United Kingdom,Bronze,10,446.16,No
167035078,02/08/2026,2026-02-08,39,Male,United States,Bronze,1,41.79,Yes
236549304,05/15/2025,2026-06-13,28,Female,Brasil,bronze,9,210.27,N
891591228,05/03/2025,2026-03-11,35,Male,India,Bronze,1,47.92,No
288374864,2025-04-02,2026-08-11,34,M,U.S.A.,Silver,17,1286.43,No
973339253,2023-10-06,2024-12-22,27,female,India,silver,,1476.04 USD,TRUE
624252108,10.12.2021,2026-08-11,52,Male,United States,Platinum,77,4735.01,No
187910914,16-Nov-2025,11/16/2025,43,M,Brasil,Bronze,1,155.7,yes
825035612,06/20/2023,2025-08-09,52,MALE,United States,bronze,4,313.05 USD,Yes
301673543,05/22/2023,2026-08-27,52, Female,US,Silver,4,597.35,N
196224383,08.02.2023,2026-07-02,56,Female,CA,Bronze,24,-,N
244350840,2023-03-11,2026-04-12,40,Male,United States,Plat,55,-4918.18,No
306969465,2024/04/30,2026-03-01,43,Male,United States of America,Bronze,8,418.9,1
273371292,2025-08-09,27-Jul-2026,58,Male,United Kingdom,Bronze,5,244.4,no
411584187,2021-08-25,08/17/2026,39,Male,United States,Gold,23,1820.7,FALSE
718605842,19.01.2025,2026-03-01,69,Female,Can.,Bronze,2,71.71,Yes
532576897,2025-02-12,2026-08-15,44,Male,Canada,brz,6,-263.27,No
142873394,2023-03-05,2026-03-01,36,M,Brazil,BRONZE,1,64.89,Yes
692240435,21-Sep-2024,,38,Female,Mexico,Bronze,0,0.0,Y
997967315,01/19/2024,2026-09-02,59,Male,Can.,Silver,18,1021.89,No
510968386,2022-02-22,2026-07-29,61,Female,CA,  Gold ,29,2057.88,0
702248999,2021-02-09,2026-09-03,43,Male,United States,Silver,13,-448.62,0
250432087,2024-08-04,2026/07/16,46,Female,United States,BRONZE,2,$198.91,NO
922583450,06/13/2025,2025-08-03,31,prefer not to say,United States,brz,4,134.88 USD,Yes
296187878,2020-06-30,2026-08-29,35,Female,United States of America,Silver,12,777.61,No
564615640,03/05/2022,,37,Male,United Kingdom,  Bronze ,0,0.0,Yes
278429036,2023-10-06,2026-07-07,46,Male,Canada,Bronze,10,475.17,No
990747454,2021-09-22,2026/07/19,35,female,Brazil,Silver,35,1046.3,no
525689922,24.09.2025,2026-06-25,61,Female,germany,bronze,1,71.92,0
913719639,2022-09-29,2026-03-01,56,female,England,Bronze,8,216.1,YES
178150468,12.12.2021,2026-08-28,38,Male,Mexico,Platinum,50,4459.87,no
199244834,2024-09-20,25-Aug-2026,36,FEMALE,Germany,Bronze,7,191.13,No
704176641,"December 24, 2023",17-Jul-2024,54,F,US,Bronze,2,390.63,TRUE
188594373,05/28/2025,05-Sep-2026,54,Female,CANADA,Bronze,7,128.46,FALSE
416353229,2023-01-29,31-Aug-2026,20,f,Brazil,Bronze,3,185.66,No
629994352,2021-03-10,2026-03-26,61,F,United States,gold,20,3080.57,No
697107298,06/30/2024,2025-03-04,60,Unspecified,United States,BRONZE,10,380.74,Yes
644695943,2021-08-10,11-Mar-2026,61,femail,United States,Bronze,4,103.68,0
929265207,2024-08-19,08/14/2026,26,Female,Mexico,Bronze,4,289.52,No
182583162,2025-01-13,2026-08-07,50,,Mexico,GOLD,29,-2710.45,no
375382411,2025-11-08,2025-11-08,59,MALE,India,brz,4,125.19,Yes
702587698,05/17/2021,2026/07/30,56,Female,USA,Bronze,6,394.16,No
961020636,2023-09-15,08/24/2026,23,Male,Brazil,Silver,13,"$1,518.39",0
659275770,04.11.2021,2026-02-26,41,Female,United States,BRONZE,4,175.73,1
384615093,2026-06-12,,27,Male,United States,BRONZE,0,0.0,Y
247700922,2023-02-07,08/07/2026,21,N/A,United States,Silver,12,1072.43,No
159877178,2025-08-05,2025-08-05,59,femail,United States,Bronze,3,123.08,Yes
128625539,2024-09-30,08/22/2026,40,Male,Germany,bronze,7,440.41,N
352337040,2023/01/07,2026/08/31,44,Female,USA,Gold,32,2211.99,No
874598586,2021-01-28,07/08/2026,47,,United States of America,,1,166.44,N
667259490,08-Mar-2024,17-Dec-2025,26,Other,India,bronze,1,35.39,Y
541288430,07-Jun-2022,06.07.2026,35,MALE,mexico,Silver,11,704.22,no
134048997,"May 18, 2022",17-Jun-2026,30,Other,India,silver,18,756.19,N
967253507,2021-11-14,2026-08-14,36,Unspecified,United Kingdom,Silver,28,1336.9,FALSE
292693329,2021-09-06,07/26/2026,71,,U.S.A.,Gold,48,2572.89,No
357800820,04.10.2019,2026/02/14,46,female,UK,brz,30,273.26,Yes
440099026,2022-04-26,2026-07-23,39,male,Canada,Silver,46,$759.81,0
638554982,2024-09-22,2026-08-16,37,Male ,U.S.A.,Silver,10,691.74,No
255186875,26.03.2025,2026-08-06,43,Male,Canada,Bronze,10,616.71,no
287259207,2024-02-23,2026-05-20,71,Female,India,Bronze,5,75.87,No
405401825,"June 27, 2023",2026-08-01,40,Male,USA,brz,19,$397.11,0
500197652,"October 18, 2021",2026-08-04,31,Female,usa,SILVER,17,1384.32,No
434557387,22.12.2024,08/20/2026,64, Female,MX,SILVER,7,-1063.99,No
193774852,2023-01-06,08/23/2026,68,Female,US,BRONZE,5,144.55,FALSE
306400654,2022-06-20,"May 22, 2025",36,Female,Canada,Bronze,2,-109.73,Yes
263359593,2021-08-28,2026/01/09,41,M,United Kingdom,BRONZE,N/A,-328.1,Yes
